term,JHarlan2,HLBlack,WODouglas,PStewart,TMarshall,WJBrennan,BRWhite,EWarren,TCClark,FFrankfurter,CEWhittaker,HHBurton,SFReed,AFortas,AJGoldberg,SMinton,RHJackson,WEBurger,HABlackmun,LFPowell,WHRehnquist,JPStevens,SDOConnor,AScalia,AMKennedy,DHSouter,CThomas,RBGinsburg,SGBreyer
1962,True,False,False,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,False,,True,,True,True,,,,,,False,,,,,,,,,,,,,,
1962,False,True,True,False,,True,True,True,True,,,,,,False,,,,,,,,,,,,,,
1962,False,True,False,False,,True,True,True,True,,,,,,False,,,,,,,,,,,,,,
1962,True,False,False,True,,False,True,False,True,,,,,,False,,,,,,,,,,,,,,
1962,True,True,True,True,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1962,True,False,True,True,,True,,False,False,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,False,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,False,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,True,False,False,True,,False,False,False,True,,,,,,False,,,,,,,,,,,,,,
1962,False,True,True,False,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,False,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,False,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,True,False,False,,False,False,True,True,,,,,,False,,,,,,,,,,,,,,
1962,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,False,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,True,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,False,,False,False,False,False,,,,,,True,,,,,,,,,,,,,,
1962,True,False,True,True,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1962,True,True,False,False,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1962,False,True,True,True,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1962,True,False,False,True,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,False,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1962,True,True,False,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,True,False,False,,True,False,True,True,,,,,,False,,,,,,,,,,,,,,
1962,False,True,True,False,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,False,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,False,False,True,,False,False,False,False,,,,,,True,,,,,,,,,,,,,,
1962,False,False,True,False,,True,False,False,False,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,False,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,False,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1962,False,True,False,False,,True,False,True,False,,,,,,False,,,,,,,,,,,,,,
1962,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,True,True,False,True,,True,True,True,False,,,,,,,,,,,,,,,,,,,,
1962,True,True,False,True,,True,True,True,False,,,,,,,,,,,,,,,,,,,,
1962,True,True,False,False,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,True,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,False,,True,True,True,True,,,,,,False,,,,,,,,,,,,,,
1962,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,False,True,False,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1962,True,True,False,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,False,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1962,True,True,True,False,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,False,False,True,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1962,False,True,True,False,,True,,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,True,,True,False,True,True,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,False,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1962,False,True,True,False,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1963,True,False,,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,False,,False,False,True,False,,,,,,False,,,,,,,,,,,,,,
1963,False,True,True,False,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,False,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,False,,True,False,True,True,,,,,,True,,,,,,,,,,,,,,
1963,True,False,True,True,,True,True,True,False,,,,,,,,,,,,,,,,,,,,
1963,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,True,False,True,True,,False,True,False,True,,,,,,False,,,,,,,,,,,,,,
1963,False,True,False,True,,False,True,True,True,,,,,,False,,,,,,,,,,,,,,
1963,True,False,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,False,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1963,False,False,True,False,,False,False,False,False,,,,,,True,,,,,,,,,,,,,,
1963,True,True,True,True,,True,True,False,True,,,,,,False,,,,,,,,,,,,,,
1963,,True,True,True,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,True,,True,False,True,True,,,,,,True,,,,,,,,,,,,,,
1963,True,True,False,True,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1963,True,False,False,True,,True,True,False,True,,,,,,True,,,,,,,,,,,,,,
1963,True,True,True,True,,True,False,True,True,,,,,,True,,,,,,,,,,,,,,
1963,True,True,False,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,False,True,False,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1963,False,True,True,False,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,False,True,False,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,False,,False,False,False,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,False,,False,False,False,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,False,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,True,,True,,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1963,,True,True,False,,False,True,True,True,,,,,,False,,,,,,,,,,,,,,
1963,True,True,True,False,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,,False,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,True,False,False,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,False,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1963,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,False,,True,False,True,True,,,,,,True,,,,,,,,,,,,,,
1963,True,True,True,True,,True,False,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,True,,,False,True,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,False,False,,True,False,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,True,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,True,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,False,,True,True,True,True,,,,,,False,,,,,,,,,,,,,,
1963,True,False,False,True,,False,True,False,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,False,False,,,False,False,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,False,False,,,False,False,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,True,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1963,True,False,False,False,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1963,False,True,True,False,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,False,False,True,,True,True,False,False,,,,,,True,,,,,,,,,,,,,,
1963,True,False,False,True,,True,True,True,True,,,,,,False,,,,,,,,,,,,,,
1963,True,False,False,True,,True,True,False,False,,,,,,True,,,,,,,,,,,,,,
1963,True,False,False,False,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1963,False,True,True,False,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,False,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,True,False,False,False,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1963,True,False,False,False,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1963,False,True,True,False,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,False,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1963,True,False,True,False,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1963,False,False,True,True,,True,False,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,True,,True,False,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,True,,True,True,False,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,True,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1963,False,False,True,True,,True,False,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,False,True,True,,True,False,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,False,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,False,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,False,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,True,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1963,False,True,True,False,,False,False,True,False,,,,,,True,,,,,,,,,,,,,,
1964,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,True,True,False,False,,True,True,True,True,,,,,,False,,,,,,,,,,,,,,
1964,False,False,True,False,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1964,False,False,True,True,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1964,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,True,True,False,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,True,False,False,False,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1964,False,True,True,False,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,False,True,False,,True,False,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,True,True,False,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1964,False,True,False,False,,True,True,True,False,,,,,,False,,,,,,,,,,,,,,
1964,False,True,True,True,,True,,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,True,True,True,,True,True,True,True,,,,,,False,,,,,,,,,,,,,,
1964,True,False,False,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,True,True,False,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,True,True,False,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1964,True,True,True,True,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1964,False,True,False,True,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1964,True,False,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,False,True,True,,True,False,True,False,,,,,,True,,,,,,,,,,,,,,
1964,False,True,True,False,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,True,False,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,True,True,False,,True,True,True,True,,,,,,False,,,,,,,,,,,,,,
1964,True,False,False,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,True,True,True,,True,True,,True,,,,,,True,,,,,,,,,,,,,,
1964,True,True,False,True,,True,True,False,True,,,,,,True,,,,,,,,,,,,,,
1964,True,True,False,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,False,True,False,,False,False,True,False,,,,,,True,,,,,,,,,,,,,,
1964,False,False,False,False,,False,True,False,False,,,,,,False,,,,,,,,,,,,,,
1964,False,True,True,False,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1964,False,True,True,False,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,True,True,False,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,True,True,True,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1964,True,False,True,,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,True,False,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,,True,,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1964,False,False,False,True,,True,,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,False,False,True,,True,,True,True,,,,,,True,,,,,,,,,,,,,,
1964,True,False,False,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,True,False,False,,False,False,True,False,,,,,,True,,,,,,,,,,,,,,
1964,True,True,True,False,,True,False,,True,,,,,,True,,,,,,,,,,,,,,
1964,True,False,True,True,,True,True,True,True,,,,,,False,,,,,,,,,,,,,,
1964,True,True,True,False,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,False,True,False,,True,False,True,True,,,,,,True,,,,,,,,,,,,,,
1964,True,True,False,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,True,True,False,,False,False,False,False,,,,,,True,,,,,,,,,,,,,,
1964,False,False,True,False,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1964,False,True,True,False,,True,True,True,True,,,,,,False,,,,,,,,,,,,,,
1964,False,True,True,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,False,True,False,,False,False,True,False,,,,,,True,,,,,,,,,,,,,,
1964,,True,False,,,False,False,False,False,,,,,,True,,,,,,,,,,,,,,
1964,True,False,False,True,,False,False,False,False,,,,,,True,,,,,,,,,,,,,,
1964,True,True,False,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,True,False,False,True,,False,True,False,True,,,,,,False,,,,,,,,,,,,,,
1964,True,False,True,False,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,
1964,True,False,True,False,,False,False,True,True,,,,,,True,,,,,,,,,,,,,,
1964,False,True,True,False,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1964,False,True,True,False,,False,False,False,False,,,,,,False,,,,,,,,,,,,,,
1964,True,False,False,True,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,
1965,False,True,True,,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,True,True,False,,False,False,False,True,,,,,False,,,,,,,,,,,,,,,
1965,False,True,True,False,,True,False,True,False,,,,,True,,,,,,,,,,,,,,,
1965,False,True,True,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,
1965,True,True,False,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,True,False,False,,False,False,False,False,,,,,False,,,,,,,,,,,,,,,
1965,False,False,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,True,True,False,,False,False,False,False,,,,,False,,,,,,,,,,,,,,,
1965,False,True,True,False,,False,True,False,False,,,,,False,,,,,,,,,,,,,,,
1965,True,False,False,True,,True,True,,True,,,,,,,,,,,,,,,,,,,,
1965,True,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,
1965,False,False,False,False,,False,True,False,False,,,,,,,,,,,,,,,,,,,,
1965,True,False,False,True,,True,True,False,True,,,,,False,,,,,,,,,,,,,,,
1965,True,True,False,True,,True,True,True,True,,,,,False,,,,,,,,,,,,,,,
1965,False,False,True,False,,True,True,True,False,,,,,True,,,,,,,,,,,,,,,
1965,False,True,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,True,False,True,True,,True,False,True,False,,,,,True,,,,,,,,,,,,,,,
1965,False,True,False,False,,False,False,False,False,,,,,False,,,,,,,,,,,,,,,
1965,True,True,False,False,,False,False,False,False,,,,,False,,,,,,,,,,,,,,,
1965,False,True,True,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,True,True,True,,True,False,True,False,,,,,True,,,,,,,,,,,,,,,
1965,True,True,True,True,,False,False,False,False,,,,,False,,,,,,,,,,,,,,,
1965,False,True,True,True,,False,False,False,False,,,,,False,,,,,,,,,,,,,,,
1965,False,True,False,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,False,True,False,,True,False,True,True,,,,,True,,,,,,,,,,,,,,,
1965,True,False,True,True,,True,,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,True,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,True,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,False,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,False,True,False,,True,True,False,False,,,,,False,,,,,,,,,,,,,,,
1965,False,True,True,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,True,True,False,,True,False,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,True,True,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,True,True,False,,True,False,True,False,,,,,True,,,,,,,,,,,,,,,
1965,True,True,,False,,False,True,False,False,,,,,,,,,,,,,,,,,,,,
1965,True,False,True,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,False,True,False,,True,False,True,False,,,,,True,,,,,,,,,,,,,,,
1965,False,True,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,True,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,False,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,False,False,False,,False,True,False,False,,,,,,,,,,,,,,,,,,,,
1965,False,True,True,False,,True,True,True,True,,,,,,,,,,,,,,,,,,,,
1965,False,True,True,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,True,True,False,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,True,False,True,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,True,True,True,,True,,True,True,,,,,True,,,,,,,,,,,,,,,
1965,False,True,True,False,,False,,False,False,,,,,False,,,,,,,,,,,,,,,
1965,False,True,True,False,,True,False,True,False,,,,,True,,,,,,,,,,,,,,,
1965,True,False,False,True,,False,False,False,False,,,,,True,,,,,,,,,,,,,,,
1965,False,True,True,False,,True,False,True,True,,,,,False,,,,,,,,,,,,,,,
1965,False,True,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1965,True,True,False,True,,True,True,True,True,,,,,False,,,,,,,,,,,,,,,
1965,True,True,False,True,,True,False,True,True,,,,,False,,,,,,,,,,,,,,,
1965,False,True,True,False,,False,False,False,False,,,,,False,,,,,,,,,,,,,,,
1965,False,True,True,True,,True,True,True,False,,,,,True,,,,,,,,,,,,,,,
1965,False,True,True,False,,False,False,True,False,,,,,True,,,,,,,,,,,,,,,
1965,True,True,False,True,,False,True,False,True,,,,,False,,,,,,,,,,,,,,,
1965,True,False,False,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,False,True,False,,True,False,True,False,,,,,True,,,,,,,,,,,,,,,
1966,True,False,True,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,False,True,False,,False,False,True,False,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,True,True,False,True,,True,False,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,False,False,False,,False,False,True,False,,,,,True,,,,,,,,,,,,,,,
1966,True,True,False,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,False,True,False,,False,False,False,False,,,,,False,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,False,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,False,True,False,,False,False,False,False,,,,,False,,,,,,,,,,,,,,,
1966,True,False,False,True,,False,True,False,False,,,,,False,,,,,,,,,,,,,,,
1966,True,True,False,True,,False,True,False,True,,,,,False,,,,,,,,,,,,,,,
1966,True,True,True,False,,True,True,True,True,,,,,False,,,,,,,,,,,,,,,
1966,False,True,True,True,,True,True,True,False,,,,,True,,,,,,,,,,,,,,,
1966,False,False,True,False,,False,,True,True,,,,,,,,,,,,,,,,,,,,
1966,False,False,True,False,,False,,False,False,,,,,False,,,,,,,,,,,,,,,
1966,False,True,True,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,True,,True,True,False,False,,,,,False,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,False,True,False,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,False,True,False,,,,,True,,,,,,,,,,,,,,,
1966,True,False,True,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,False,True,False,,True,False,True,False,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,False,True,False,,,,,True,,,,,,,,,,,,,,,
1966,False,False,True,False,,True,False,True,False,,,,,False,,,,,,,,,,,,,,,
1966,False,True,True,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,False,True,False,,True,False,True,False,,,,,True,,,,,,,,,,,,,,,
1966,False,False,True,False,,True,True,True,False,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,,True,True,,,,,,,,,,,,,,,,,,,,
1966,True,False,True,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,True,False,False,,True,True,True,True,,,,,,,,,,,,,,,,,,,,
1966,True,False,False,True,,True,True,True,True,,,,,False,,,,,,,,,,,,,,,
1966,False,False,True,False,,True,False,True,False,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,False,,False,False,False,False,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,False,True,True,,,,,False,,,,,,,,,,,,,,,
1966,True,True,False,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,True,True,False,True,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,True,,False,False,False,True,,,,,False,,,,,,,,,,,,,,,
1966,False,True,True,True,,False,False,False,True,,,,,False,,,,,,,,,,,,,,,
1966,True,True,True,True,,True,False,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,True,,True,,,,,True,,,,,,,,,,,,,,,
1966,False,False,False,True,,False,False,False,False,,,,,False,,,,,,,,,,,,,,,
1966,False,True,True,False,,False,False,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,False,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,True,False,False,True,,True,True,True,True,,,,,False,,,,,,,,,,,,,,,
1966,False,True,True,True,,True,True,True,False,,,,,True,,,,,,,,,,,,,,,
1966,True,True,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,False,True,False,,True,False,False,False,,,,,True,,,,,,,,,,,,,,,
1966,True,True,True,True,,,True,False,False,,,,,False,,,,,,,,,,,,,,,
1966,False,False,True,False,,,False,False,False,,,,,False,,,,,,,,,,,,,,,
1966,False,False,False,False,,,False,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,False,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,False,True,False,,,,,True,,,,,,,,,,,,,,,
1966,True,True,False,True,,True,True,False,True,,,,,False,,,,,,,,,,,,,,,
1966,True,True,False,True,,False,False,False,True,,,,,False,,,,,,,,,,,,,,,
1966,False,False,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,True,True,True,,,,,,,,,,,,,,,,,,,,
1966,False,True,False,True,,True,True,True,True,,,,,False,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,True,True,False,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,True,True,False,,,,,True,,,,,,,,,,,,,,,
1966,True,False,False,True,,True,True,True,True,,,,,False,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,False,True,True,,True,False,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,True,False,False,,,,,False,,,,,,,,,,,,,,,
1966,False,False,False,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,False,True,False,,True,False,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,False,True,True,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,False,,False,False,False,False,,,,,True,,,,,,,,,,,,,,,
1966,False,False,True,False,,True,False,True,False,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,True,,True,,True,,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,False,,True,,True,,,,,,True,,,,,,,,,,,,,,,
1966,False,True,True,True,,False,False,False,False,,,,,False,,,,,,,,,,,,,,,
1967,False,True,True,False,True,True,False,True,,,,,,True,,,,,,,,,,,,,,,
1967,True,True,False,True,True,True,True,True,,,,,,True,,,,,,,,,,,,,,,
1967,False,False,True,True,True,True,False,True,,,,,,True,,,,,,,,,,,,,,,
1967,True,True,False,False,False,False,False,False,,,,,,False,,,,,,,,,,,,,,,
1967,False,True,True,True,True,True,True,True,,,,,,True,,,,,,,,,,,,,,,
1967,True,False,False,False,,False,True,False,,,,,,False,,,,,,,,,,,,,,,
1967,True,False,False,True,,True,True,True,,,,,,False,,,,,,,,,,,,,,,
1967,True,False,True,True,,True,True,True,,,,,,True,,,,,,,,,,,,,,,
1967,False,True,True,True,True,True,True,True,,,,,,True,,,,,,,,,,,,,,,
1967,True,True,True,True,,True,False,True,,,,,,True,,,,,,,,,,,,,,,
1967,True,True,False,True,,True,True,True,,,,,,True,,,,,,,,,,,,,,,
1967,True,False,False,True,False,False,True,False,,,,,,False,,,,,,,,,,,,,,,
1967,False,True,,True,,True,True,True,,,,,,True,,,,,,,,,,,,,,,
1967,True,True,True,True,,True,True,False,,,,,,True,,,,,,,,,,,,,,,
1967,True,True,True,True,,True,True,False,,,,,,True,,,,,,,,,,,,,,,
1967,True,True,True,True,True,True,True,False,,,,,,True,,,,,,,,,,,,,,,
1967,False,True,True,True,True,True,True,True,,,,,,True,,,,,,,,,,,,,,,
